clinic_name,category,rating_band,address,phone,specialty,google_place_name,google_rating,google_review_count,open_in_google_maps,latitude,longitude,match_status,review_priority,match_confidence,postal_code,google_postal_code,google_formatted_address,match_notes
P TAN FAMILY MEDICINE CLINIC,GP,4.5+,BLK 503 BISHAN STREET 11 #01-464 SINGAPORE 570503,62557545,,P Tan Family Medicine Clinic,4.5,421,https://maps.google.com/?cid=3865532482551306953&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3485807,103.8479726,matched,low,1.0,570503,570503,"503 Bishan St.11, #01-464, Singapore 570503",postal code matches; clinic name closely matches; address closely matches
TEMASEK MEDICAL CLINIC,GP,4.5+,BLK 86 BEDOK NORTH STREET 4 #01-177 SINGAPORE 460086,64430949,,Temasek Medical Clinic,4.5,22,https://maps.google.com/?cid=15707365548773784388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3326168999999999,103.93879349999999,matched,low,1.0,460086,460086,"86 Bedok North Street 4, #01-177, Singapore 460086",postal code matches; clinic name closely matches; address closely matches
PLATINUM MEDICAL CENTRE @ DORM PTE LTD,GP,4.5+,28 TOH GUAN EAST #01-01 WESTLITE DORMITORY SINGAPORE 608596,65656338,,Platinum Medical Centre @Dorm Pte.Ltd.,5,1,https://maps.google.com/?cid=14652270829605951546&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3364384999999999,103.7514965,matched,low,0.995,608596,608596,"28 Toh Guan Road East (Westlite Dormitory #01-01 (Mezzanine Floor, Singapore 608596",postal code matches; clinic name closely matches; address closely matches
TRUECARE CLINIC (EASTPOINT MALL),GP,4.5+,BLK 3 SIMEI STREET 6 #01-10/11 EASTPOINT MALL SINGAPORE 528833,83000101,,TrueCare Clinic @ Eastpoint Mall,4.5,457,https://maps.google.com/?cid=12846058059575874950&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3427285,103.95301119999999,matched,low,1.0,528833,528833,"3 Simei Street 6, #01-10/11 Eastpoint Mall, Singapore 528833",postal code matches; clinic name closely matches; address closely matches
EDGEDALE MEDICAL CLINIC (CAMBRIDGE),GP,4.5+,BLK 40 CAMBRIDGE ROAD #01-115 SINGAPORE 210040,62921088,,Edgedale Medical Clinic (Cambridge),4.7,55,https://maps.google.com/?cid=2459179290387327456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3160843,103.84827419999999,matched,low,1.0,210040,210040,"40 Cambridge Rd, #01-115 Block 40, Singapore 210040",postal code matches; clinic name closely matches; address closely matches
UNITED MEDICAL PRACTITIONERS,GP,4.5+,BLK 139 TAMPINES ST 11 #01-16 SINGAPORE 521139,67812281,,Healthway Medical (Tampines St 11) - formerly United Medical Practitioners,4.6,200,https://maps.google.com/?cid=1307649339209100420&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3466145,103.94475519999999,address_only,medium,0.756,521139,521139,"139 Tampines St. 11, Singapore 521139",postal code matches; clinic name differs; address closely matches
VITAL-CARE CLINIC AND SURGERY,GP,4.5+,525 ANG MO KIO AVENUE 10 #01-2399 CHENG SAN CENTRE SINGAPORE 560525,62565154,,Vital-Care Clinic & Surgery Pte Ltd,4.8,28,https://maps.google.com/?cid=8657996291373330610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3726539,103.8540079,matched,low,0.875,560525,560525,"525 Ang Mo Kio Ave 10, #01-2399 Cheng San Centre, Singapore 560525",postal code matches; clinic name partially matches; address closely matches
FAMFIRST MEDICAL CLINIC PTE. LTD.,GP,4.5+,BLK 513 YISHUN STREET 51 #01-03 SARACA BREEZE @ YISHUN SINGAPORE 760513,69740800,,FamFirst Medical Clinic Pte Ltd,4.7,65,https://maps.google.com/?cid=11970890199350199197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4160618,103.84400319999999,matched,low,1.0,760513,760513,"Block 513, MSCP, #01-03 Yishun Street 51 Multistorey Carpark, Saraca Breeze @ Yishun, Singapore 760513",postal code matches; clinic name closely matches; address closely matches
HMI ONECARE PTE. LTD. (HMI ONECARE CLINIC HOUGANG AVE 8),GP,4.5+,BLK 681 HOUGANG AVENUE 8 #01-835 SINGAPORE 530681,69700811,,HMI OneCare Clinic Hougang Avenue 8,4.5,560,https://maps.google.com/?cid=10979964678722787354&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3725395,103.88579200000001,matched,low,0.818,530681,530681,"681 Hougang Ave 8, #01-835, Singapore 530681",postal code matches; clinic name partially matches; address closely matches
YSL BEDOK CLINIC & SURGERY,GP,4.5+,BLK 539 BEDOK NORTH STREET 3 #01-631 SINGAPORE 460539,62452684,,YSL Bedok Clinic & Surgery,4.5,161,https://maps.google.com/?cid=13562293818503780296&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3317014999999999,103.92581760000002,matched,low,1.0,460539,460539,"539 Bedok North Street 3, #01-631, Singapore 460539",postal code matches; clinic name closely matches; address closely matches
