clinic_name,category,rating_band,address,phone,specialty,google_place_name,google_rating,google_review_count,open_in_google_maps,latitude,longitude,match_status,review_priority,match_confidence,postal_code,google_postal_code,google_formatted_address,match_notes
AGLOW ENT CENTRE,Specialist,4.5+,3 MOUNT ELIZABETH #04-06 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,6464 6054,OTORHINOLARYNGOLOGY,"Aglow ENT Centre | Children & Adult | Ear, Nose, Throat - Head & Neck Surgery | Dr Ker Liang",4.8,25,https://maps.google.com/?cid=11834084781171764471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3045612,103.83521859999999,address_only,medium,0.612,228510,228510,"3 Mount Elizabeth, #04-06 Medical Centre, Singapore 228510",postal code matches; clinic name differs; address closely matches
ALPHA JOINTS & ORTHOPAEDICS NOVENA MEDICAL CENTRE,Specialist,4.5+,10 SINARAN DRIVE #10-30 SINGAPORE 307506,65142137,ORTHOPAEDIC,Total Orthopaedic Care & Surgery,5,11,https://maps.google.com/?cid=8328950098168339788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3209043999999999,103.84426429999999,address_only,medium,0.617,307506,307506,"10 Sinaran Dr, #09-24 Novena Medical Centre, Singapore 307506",postal code matches; clinic name differs; address partially matches
ARTISAN AESTHETIC & PLASTIC SURGERY,Specialist,4.5+,290 ORCHARD ROAD #07-11 THE PARAGON SINGAPORE 238859,81297887,DERMATOLOGY,Artisan Aesthetic & Plastic Surgery - Motiva Breast Implant | Buccal Fat Removal | Ptosis Surgery Singapore,5,45,https://maps.google.com/?cid=2383725970856931495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3044551,103.83607239999999,address_only,medium,0.646,238859,238859,"290 Orchard Rd, #07-11 Paragon Medical Suites, Singapore 238859",postal code matches; clinic name differs; address closely matches
APEX SPORTS CLINIC,Specialist,4.5+,101 IRRAWADDY ROAD #18-12 ROYAL SQUARE MEDICAL CENTRE SINGAPORE 329565,87745468,ORTHOPAEDIC,Apex Sports Clinic: Sports Doctor & Orthopaedic Specialist Singapore,5,48,https://maps.google.com/?cid=3412579806613586724&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3206053000000002,103.84323719999999,address_only,medium,0.696,329565,329565,"101 Irrawaddy Rd, #18-12 Royal Square Medical Centre, Singapore 329565",postal code matches; clinic name differs; address closely matches
AARIA RHEUMATOLOGY,Specialist,4.5+,Gleneagle Medical Centre 6A Napier Road #09-11 Singapore 258499,6908 1730,RHEUMATOLOGY,Aaria Rheumatology - Dr Anindita Santosa,5,90,https://maps.google.com/?cid=12954132158942070354&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3073782,103.8198608,address_only,medium,0.753,258499,258499,"6 Napier Rd, #09-11 Gleneagles Medical Centre, Singapore 258499",postal code matches; clinic name differs; address partially matches
ALPHA JOINTS & ORTHOPAEDICS @ CONNEXION,Specialist,4.5+,1 Farrer Park Station Rd #07-16 Connexion SINGAPORE 217562,96619837,ORTHOPAEDIC,Alpha Joints & Orthopaedics (Farrer Park Medical Centre),5,100,https://maps.google.com/?cid=360111703436164104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3127619,103.85455619999999,matched,low,0.793,217562,217562,"1 Farrer Park Station Rd, #07-16 Connexion, Singapore 217562",postal code matches; clinic name partially matches; address closely matches
ACORN GASTROENTEROLOGY (ORCHARD),Specialist,4.5+,3 MOUNT ELIZABETH #03-10 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,65179231,GASTROENTEROLOGY,Acorn Gastroenterology @ Mount Elizabeth Hospital,4.9,65,https://maps.google.com/?cid=11334146667467363535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3055915,103.8354837,name_match_address_partial,medium,0.715,228510,228510,"3 Mount Elizabeth, #03-10, Hospital 228510",postal code matches; clinic name partially matches; address partially matches
ARK DERMATOLOGY PTE LTD,Specialist,4.5+,820 THOMSON ROAD #02-81 MOUNT ALVERNIA HOSPITAL ST ANNE MOTHER & CHILD CENTRE SINGAPORE 574623,91252808,DERMATOLOGY,Ark Dermatology Singapore,5,6,https://maps.google.com/?cid=15733896539561271668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3421528999999999,103.8382522,matched,low,0.807,574623,574623,"820 Thomson Rd, #02-81 St Anne Mother & Child Centre, Singapore 574623",postal code matches; clinic name partially matches; address closely matches
BK POH UROLOGY,Specialist,4.5+,6 NAPIER ROAD #07-18 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,64711450,UROLOGY,BK Poh Urology Centre,4.9,137,https://maps.google.com/?cid=16887467515042624304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3076257,103.82020120000001,matched,low,0.915,258499,258499,"6 Napier Rd, #07-06 Gleneagles Medical Centre, Singapore 258499",postal code matches; clinic name partially matches; address closely matches
CORNERSTONE EYE & RETINA CENTRE,Specialist,4.5+,1 FARRER PARK STATION ROAD #12-01 CONNEXION SINGAPORE 217562,66360930,OPHTHALMOLOGY,Dr Bobby Cheng - Cornerstone Eye & Retina Centre (Farrer Park),5,42,https://maps.google.com/?cid=12099004959942549099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3127619,103.85455619999999,matched,low,0.827,217562,217562,"1 Farrer Park Station Rd, #12-01, CONNEXION 217562",postal code matches; clinic name partially matches; address closely matches
BEACON ORTHOPAEDIC PTE LTD,Specialist,4.5+,6 NAPIER ROAD #04-03 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,9066 8680,ORTHOPAEDICS,"Beacon Orthopaedics Singapore | Dr Bryan Wang | Shoulder, Elbow, Knee & Sports Specialist",5,150,https://maps.google.com/?cid=3773368752701656857&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3073782,103.8198608,address_only,medium,0.647,258499,258499,"6 Napier Rd, #05-07 Gleneagles Medical Centre, Singapore 258499",postal code matches; clinic name differs; address closely matches
BREAST SURGERY CARE PARTNERS (NOVENA),Specialist,4.5+,38 IRRAWADDY ROAD #10-28 MOUNT ELIZABETH NOVENA HOSPITAL SINGAPORE 329563,88499565,GENERAL SURGERY,Breast Surgery Care Partners | Dr. Sabrina Ngaserin | Female Breast Specialist,5,9,https://maps.google.com/?cid=16134611996389138680&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,address_only,medium,0.733,329563,329563,"38 Irrawaddy Rd, #10-28 Mount Elizabeth Novena Hospital, Singapore 329563",postal code matches; clinic name differs; address closely matches
BONE ISLAND CHILDREN'S CLINIC (MOUNT ELIZABETH NOVENA),Specialist,4.5+,"38 IRRAWADDY ROAD #05-34/35 MOUNT ELIZABETH NOVENA, SPECIALIST CENTRE SINGAPORE 329563",67342244,ORTHOPAEDIC,Bone Island Children's Clinic @ Novena (Dr Peter Lee and Dr Lam Kai Yet),5,8,https://maps.google.com/?cid=3690585573267062014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,address_only,medium,0.742,329563,329563,"38 Irrawaddy Road, #05-34/35 Mount Elizabeth, Specialist Centre, Singapore 329563",postal code matches; clinic name differs; address closely matches
COLORECTAL PRACTICE (GLENEAGLES),Specialist,4.5+,6 NAPIER ROAD #02-12 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,6539 9626,COLORECTAL,Colorectal Practice (Gleneagles),5,17,https://maps.google.com/?cid=18224328453385407943&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3071993,103.8201636,matched,low,0.983,258499,258499,"6 Napier Rd, #02-12, Singapore 258499",postal code matches; clinic name closely matches; address partially matches
CCM UROLOGY & ROBOTIC SURGERY CENTRE PTE LTD,Specialist,4.5+,38 IRRAWADDY ROAD #09-40 MT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,62351180,UROLOGY,Chin Chong Min Urology & Robotic Surgery Centre,4.7,11,https://maps.google.com/?cid=4802209170104327928&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3218444999999999,103.8441924,matched,low,0.862,329563,329563,"38 Irrawaddy Rd, #09-40 Mt Elizabeth Novena Specialist Centre, Singapore 329563",postal code matches; clinic name partially matches; address closely matches
CENTRE FOR FOOT AND ANKLE SURGERY PTE LTD (MOUNT ELIZABETH NOVENA),Specialist,4.5+,38 IRRAWADDY ROAD #10-34/35 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,66845828,ORTHOPAEDIC,Centre For Orthopaedics & Hip & Knee Surgery Pte Ltd,4.6,115,https://maps.google.com/?cid=13265321433959858048&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3217691,103.8441283,address_only,medium,0.727,329563,329563,"38 Irrawaddy Rd, #10-33/34/35 Mount Elizabeth Novena Specialist Centre, Singapore 329563",postal code matches; clinic name differs; address closely matches
COLORECTAL CLINIC ASSOCIATES PTE. LTD. (MT ALVERNIA),Specialist,4.5+,820 THOMSON ROAD #08-62 MT ALVERNIA MEDICAL CENTRE SINGAPORE 574623,66439922,GENERAL SURGERY,The Colorectal Clinic Mount Alvernia,5,2,https://maps.google.com/?cid=15869436769642787330&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3416367999999999,103.8372638,name_match_address_partial,medium,0.767,574623,574623,"820 Thomson Road Mount Alvernia Medical Centre Block A #03, #04/05, Singapore 574623",postal code matches; clinic name partially matches; address closely matches
CARDIAC SOLUTIONS MEDICAL CENTRE,Specialist,4.5+,38 IRRAWADDY ROAD #06-51/52 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,62546678,CARDIOLOGY,Cardiac Solutions Medical Centre,5,12,https://maps.google.com/?cid=15915928206966257427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3224528,103.84459799999999,matched,low,1.0,329563,329563,"38 Irrawaddy Road #07-41 Mount Elizabeth, Specialist Centre, Singapore 329563",postal code matches; clinic name closely matches; address closely matches
CENTRE FOR SPORTS AND SHOULDER AND ELBOW SURGERY (MOUNT ELIZABETH NOVENA),Specialist,4.5+,38 IRRAWADY ROAD #10-34/35 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,66845828,ORTHOPAEDIC,Centre For Orthopaedics & Hip & Knee Surgery Pte Ltd,4.6,115,https://maps.google.com/?cid=13265321433959858048&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3217691,103.8441283,address_only,medium,0.705,329563,329563,"38 Irrawaddy Rd, #10-33/34/35 Mount Elizabeth Novena Specialist Centre, Singapore 329563",postal code matches; clinic name differs; address closely matches
CENTRE FOR SPINE AND ORTHOPAEDIC SURGERY PTE LTD (MOUNT ELIZABETH NOVENA),Specialist,4.5+,38 IRRAWADDY ROAD #10-34/35 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,66845828,ORTHOPAEDIC,Centre for Spine and Orthopaedic Surgery Pte Ltd,5,1,https://maps.google.com/?cid=1713524030392163395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3080028,103.83543089999999,matched,low,0.828,329563,329563,"#10-33/34/35 Mount Elizabeth Novena Specialist Centre 38 Irrawaddy Road, Singapore 329563",postal code matches; clinic name partially matches; address closely matches
CENTRE FOR ORTHOPAEDICS AND HIP AND KNEE SURGERY PTE LTD (MT ELIZABETH NOVENA),Specialist,4.5+,38 IRRAWADDY ROAD #10-34/35 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,66845828,ORTHOPAEDIC,Centre For Orthopaedics & Hip & Knee Surgery Pte Ltd,4.6,115,https://maps.google.com/?cid=13265321433959858048&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3217691,103.8441283,matched,low,0.853,329563,329563,"38 Irrawaddy Rd, #10-33/34/35 Mount Elizabeth Novena Specialist Centre, Singapore 329563",postal code matches; clinic name partially matches; address closely matches
CENTRE FOR ADVANCED ORTHOPAEDICS PTE LTD,Specialist,4.5+,3 MOUNT ELIZABETH #03-10 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,67345546,ORTHOPAEDIC,Centre For Advanced Orthopaedics,5,1,https://maps.google.com/?cid=17375606333077991015&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.304546,103.83528899999999,matched,low,0.898,228510,228510,"3 Mount Elizabeth, #03-10 Mt Elizabeth Hospital, Singapore 228510",postal code matches; clinic name closely matches; address closely matches
COLORECTAL PRACTICE,Specialist,4.5+,3 MOUNT ELIZABETH #12-14 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,67321660,GENERAL SURGERY,Colorectal Practice: Colorectal Surgeon & Piles Surgeon,4.8,25,https://maps.google.com/?cid=10535761540777765395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3045738999999998,103.83555299999999,address_only,medium,0.698,228510,228510,"3 Mount Elizabeth, #12-14, Singapore 228510",postal code matches; clinic name differs; address partially matches
CARDIAC CENTRE INTERNATIONAL,Specialist,4.5+,3 MOUNT ELIZABETH #07-04 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,62531000,CARDIOLOGY,"Cardiac Centre International by SMG | Health Heart Screening, Heart Check Up, Cardiologist Singapore",5,9,https://maps.google.com/?cid=7306885741205917413&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3055915,103.8354837,address_only,medium,0.681,228510,228510,"3 Mount Elizabeth, #07-04 Medical Centre, Singapore 228510",postal code matches; clinic name differs; address closely matches
CLINIC FOR DIGESTIVE SURGERY,Specialist,4.5+,38 IRRAWADDY ROAD #11-58 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,65702702,GASTROENTEROLOGY,Clinic for Digestive Surgery (Novena),5,25,https://maps.google.com/?cid=2707004520344391947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3223296999999998,103.8437853,matched,low,0.955,329563,329563,"38 Irrawaddy Rd, #11-58 Mount Elizabeth Novena Hospital, Singapore 329563",postal code matches; clinic name closely matches; address closely matches
COLIN TEO UROLOGY,Specialist,4.5+,6A NAPIER ROAD #05-36D ANNEX BLOCK GLENEAGLES HOSPITAL SINGAPORE 258500,62596770,UROLOGY,Colin Teo Urology,4.6,11,https://maps.google.com/?cid=5465996793067939506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3074109,103.8195149,matched,low,1.0,258500,258500,"6A Napier Road #05-36D Gleneagles Hospital Annexe, Singapore 258500",postal code matches; clinic name closely matches; address closely matches
AUSPICIUM ORTHOPAEDIC CENTRE,Specialist,4.5+,3 MOUNT ELIZABETH #11-13 MOUNT ELIZABETH HOSPITAL SINGAPORE 228510,6369 0566,ORTHOPAEDIC,Auspicium Orthopaedic Centre,5,50,https://maps.google.com/?cid=3206510414139755385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3048385,103.8360498,matched,low,0.995,228510,228510,"3 Mount Elizabeth, #11-13, Singapore 228510",postal code matches; clinic name closely matches; address closely matches
COVE ORTHOPAEDIC CLINIC (FARRER PARK),Specialist,4.5+,1 FARRER PARK ROAD #15-05 CONNEXION SINGAPORE 217562,81292177,ORTHOPAEDIC,Shoulder Elbow Orthopaedic Clinic (Farrer Park),5,82,https://maps.google.com/?cid=154338707873894473&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3127619,103.85455619999999,matched,low,0.815,217562,217562,"Connexion, 1 Farrer Park Station Rd, #07-15, Singapore 217562",postal code matches; clinic name closely matches; address partially matches
CENTURION ORTHOPAEDIC CENTRE,Specialist,4.5+,38 IRRAWADDY ROAD #07-40 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,69705835,ORTHOPAEDIC,Centurion Orthopaedic Centre,4.9,145,https://maps.google.com/?cid=4563410232283637862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,matched,low,1.0,329563,329563,"38 Irrawaddy Road, #07-40 Mount Elizabeth, Hospital Specialist Centre, Singapore 329563",postal code matches; clinic name closely matches; address closely matches
COVE ORTHOPAEDIC CLINIC,Specialist,4.5+,101 IRRAWADDY ROAD #10-08 ROYAL SQUARE MEDICAL CENTRE SINGAPORE 329565,69705281,ORTHOPAEDIC,Spire Orthopaedic Centre @ Royal Square,4.9,69,https://maps.google.com/?cid=11332751069920881222&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3206053000000002,103.84323719999999,address_only,medium,0.701,329565,329565,"101 Irrawaddy Rd, #18-03 Royal Square Medical Centre, Singapore 329565",postal code matches; clinic name differs; address closely matches
CHOU NEUROSCIENCE CLINIC,Specialist,4.5+,1 FARRER PARK STATION ROAD #13-14 CONNEXION SINGAPORE 217562,66947942,NEUROSURGERY,CHOU Neurosurgery Clinic (Farrer Park) - Dr Chou Ning | Brain & Spine Specialist Singapore,4.7,12,https://maps.google.com/?cid=5427352555830132010&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3127619,103.85455619999999,address_only,medium,0.559,217562,217562,"1 Farrer Park Station Rd, #08-06, Singapore 217562",postal code matches; clinic name differs; address closely matches
CAPITAL HEART CENTRE,Specialist,4.5+,38 IRRAWADDY ROAD #06-48/49 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,6681 5677,CARDIOLOGY,Novena Heart Centre,4.7,104,https://maps.google.com/?cid=13986890132858284629&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,matched,low,0.804,329563,329563,"38 Irrawaddy Road, Mount Elizabeth Novena Specialist Centre 07-58, Singapore 329563",postal code matches; clinic name partially matches; address closely matches
CHELVIN SNG EYE CENTRE,Specialist,4.5+,38 IRRAWADDY ROAD #06-25 MT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,8129 6328 / 6334 2282,OPHTHALMOLOGY,Chelvin Sng Eye Centre - Glaucoma | Cataract Surgery | Retina Specialist | Ophthalmologist Singapore,4.9,85,https://maps.google.com/?cid=4440551416903987362&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,address_only,medium,0.652,329563,329563,"38 IRRAWADDY ROAD MT ELIZABETH NOVENA SPECIALIST CENTRE, #06-25, Singapore 329563",postal code matches; clinic name differs; address closely matches
CADENCE HEART CENTRE PTE LTD,Specialist,4.5+,3 MOUNT ELIZABETH #14-13 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,63698789,CARDIOLOGY,The Heart Specialist Clinic Pte Ltd,4.7,50,https://maps.google.com/?cid=14022405721998899891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3047517,103.8354135,address_only,medium,0.698,228510,228510,"3 Mount Elizabeth, #14-09 Medical Centre, Singapore 228510",postal code matches; clinic name differs; address closely matches
CAH SPECIALISTS @ FARRER,Specialist,4.5+,1 FARRER PARK STATION ROAD #07-05 CONNEXION SINGAPORE 217562,64430612,GASTROENTEROLOGY,CAH Specialists @ Farrer Park,5,1,https://maps.google.com/?cid=180596970319366420&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3127619,103.85455619999999,matched,low,0.94,217562,217562,"1 Farrer Park Station Road, #07-05/06, Farrer Park Medical Centre, Connexion, Singapore 217562",postal code matches; clinic name closely matches; address closely matches
CAH SPECIALISTS @ MOUNT ALVERNIA,Specialist,4.5+,820 THOMSON ROAD MOUNT ALVERNIA MEDICAL CENTRE BLOCK A #06-01 SINGAPORE 574623,62560417,GASTROENTEROLOGY,CAH Specialists @ Mount Alvernia,5,5,https://maps.google.com/?cid=16665740704881584884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3416367999999999,103.8372638,matched,low,1.0,574623,574623,"820 Thomson Rd, Blk A #05-03 Mount Alvernia Medical Centre, Singapore 574623",postal code matches; clinic name closely matches; address closely matches
CREST SURGICAL PRACTICE,Specialist,4.5+,3 MOUNT ELIZABETH #12-12 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,69089800,GENERAL SURGERY,Crest Surgical Practice (Orchard),5,59,https://maps.google.com/?cid=8610326331314424959&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3048734,103.83561259999999,matched,low,0.929,228510,228510,"3 Mount Elizabeth, #12-12 Medical Centre, Singapore 228510",postal code matches; clinic name closely matches; address closely matches
CEDAR ENDOCRINE DIABETES AND THYROID CLINIC (MOUNT ALVERNIA),Specialist,4.5+,820 THOMSON ROAD #05-01 MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE A SINGAPORE 574623,63707660,ENDOCRINOLOGY,Cedar Endocrine Clinic @ Mount Alvernia Hospital,4.7,15,https://maps.google.com/?cid=166905173918718855&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3419101,103.8378214,name_match_address_partial,medium,0.777,574623,574623,"820 Thomson Rd, #05-01 Medical Centre A, Singapore 574623",postal code matches; clinic name partially matches; address closely matches
CEDAR ENDOCRINE DIABETES AND THYROID CLINIC (MOUNT ELIZABETH),Specialist,4.5+,3 MOUNT ELIZABETH #14-06 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,63707660,ENDOCRINOLOGY,Cedar Endocrine Clinic @ Orchard Mount Elizabeth Hospital,5,11,https://maps.google.com/?cid=16963252553077357385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3048385,103.8360498,name_match_address_partial,medium,0.764,228510,228510,"3 Mount Elizabeth, #14-06 Medical Centre, Singapore 228510",postal code matches; clinic name partially matches; address closely matches
CSY DERMATOLOGY PTE LTD,Specialist,4.5+,38 IRRAWADDY ROAD #07-25 MOUNT ELIZABETH NOVENA SPECIALIST CNTRE SINGAPORE 329563,6320 3668,DERMATOLOGY,CSY Dermatology,4.8,18,https://maps.google.com/?cid=17572557302697269903&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3222428,103.8443751,matched,low,0.865,329563,329563,"38 Irrawaddy Rd, #07-25 Mount Elizabeth Novena Specialist Centre, Singapore 329563",postal code matches; clinic name partially matches; address closely matches
CREST SURGICAL PRACTICE (GLENEAGLES),Specialist,4.5+,6 NAPIER ROAD #08-03 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,6518-4800,GENERAL SURGERY,Crest Surgical Practice (Gleneagles),5,17,https://maps.google.com/?cid=16079843058868719923&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3071637,103.819948,matched,low,1.0,258499,258499,"6 Napier Rd, #08-03 Gleneagles Medical Centre, Singapore 258499",postal code matches; clinic name closely matches; address closely matches
CENTRE FOR SCREENING AND SURGERY PTE LTD,Specialist,4.5+,38 IRRAWADDY ROAD #05-32 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,64757133,GENERAL SURGERY,Centre For Screening & Surgery,4.8,30,https://maps.google.com/?cid=16764296103331264729&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,matched,low,0.865,329563,329563,"38 Irrawaddy Road Mount Elizabeth Novena Specialist Centre Suites 05-32, Singapore 329563",postal code matches; clinic name closely matches; address closely matches
CK KHOO CLINIC FOR WOMEN & LAPAROSCOPY,Specialist,4.5+,38 IRRAWADDY ROAD #04-31/32 MOUNT ELIZABETH NOVENA HOSPITAL SINGAPORE 320563,62620066,OBSTETRICS & GYNAECOLOGY,CK Khoo - Clinic for Women & Laparoscopy,4.7,74,https://maps.google.com/?cid=9020153842258449414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,needs_review,high,0.744,320563,329563,"38 Irrawaddy Rd, #04-31/32, Mount Elizabeth Novena Hospital, Singapore 329563",postal code differs; clinic name closely matches; address closely matches
CENTRE FOR HAND RECONTRUCTIVE MICROSURGERY (NOVENA) PTE LTD,Specialist,4.5+,101 IRRAWADDY ROAD #18-12 ROYAL SQUARE @ NOVENA SINGAPORE 329565,69042809,HAND SURGERY,Dr Lai Jen Ming | Centre for Hand And Reconstructive Microsurgery (CHARMS) Novena,5,43,https://maps.google.com/?cid=18303746121921522083&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3206053000000002,103.84323719999999,matched,low,0.801,329565,329565,"101 Irrawaddy Rd, #18-12 Royal Square Medical Centre, Singapore 329565",postal code matches; clinic name partially matches; address closely matches
